,name,github_id,description,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,pypi_id,conda_id,npm_id,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,projectrank_placing,trending,updated_github_id,conda_dependent_project_count,labels,gitlab_id,dockerhub_id,docs_url,gitlab_url,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_pulls
82,Elasticsearch DSL,elastic/elasticsearch-dsl-py,High level Python client for Elasticsearch.,,db-clients,https://github.com/elastic/elasticsearch-dsl-py,https://github.com/elastic/elasticsearch-dsl-py,Apache-2.0,2014-03-05 16:19:39.000,2022-04-07 07:26:59.000,2022-03-15 18:20:43,1017.0,3.0,715,390.0,343.0,97.0,1131.0,3453,2021-07-15 15:37:49.000,7.4.0,33.0,128.0,34,True,elasticsearch-dsl,anaconda/elasticsearch-dsl,,121.0,2148994.0,6830.0,5898.0,https://pypi.org/project/elasticsearch-dsl,2021-07-15 15:35:04.000,932.0,2148905.0,https://anaconda.org/anaconda/elasticsearch-dsl,2022-03-05 07:00:30.605,4607.0,,,,,2.0,,,,,,,,,,,
83,phonenumbers,daviddrysdale/python-phonenumbers,Python port of Googles libphonenumber.,,text,https://github.com/daviddrysdale/python-phonenumbers,https://github.com/daviddrysdale/python-phonenumbers,Apache-2.0,2011-04-21 03:06:38.000,2022-04-01 11:42:53.585,2022-04-01 08:08:25,1473.0,17.0,380,90.0,97.0,5.0,135.0,2974,2022-04-01 08:16:09.000,8.12.46,197.0,25.0,34,True,phonenumbers,conda-forge/phonenumbers,,,3671543.0,1335.0,,https://pypi.org/project/phonenumbers,2022-04-01 08:16:09.000,1335.0,3663900.0,https://anaconda.org/conda-forge/phonenumbers,2022-04-01 11:42:53.585,535073.0,,,,,1.0,,,,,,,,,,,
84,cerberus,pyeve/cerberus,"Lightweight, extensible data validation library for Python.",,data-validation,https://github.com/pyeve/cerberus,https://github.com/pyeve/cerberus,ISC,2012-10-10 10:03:49.000,2022-03-14 21:13:44.000,2021-05-05 20:47:21,1145.0,,217,50.0,258.0,39.0,290.0,2705,2021-05-05 20:38:00.000,1.3.4,25.0,62.0,34,True,cerberus,conda-forge/cerberus,,,3336936.0,12168.0,11121.0,https://pypi.org/project/cerberus,2021-05-05 20:38:00.000,1047.0,3334111.0,https://anaconda.org/conda-forge/cerberus,2021-12-10 19:41:57.511,192147.0,,,,,2.0,,,,,,,,,,,
85,Prometheus Client,prometheus/client_python,Prometheus instrumentation library for Python applications.,,db-clients,https://github.com/prometheus/client_python,https://github.com/prometheus/client_python,Apache-2.0,2015-02-10 22:47:25.000,2022-04-13 03:56:28.000,2022-04-08 16:04:07,480.0,21.0,640,66.0,364.0,49.0,359.0,2685,2022-04-08 16:11:43.000,0.14.1,35.0,119.0,34,True,prometheus_client,conda-forge/prometheus_client,,,19768357.0,2000.0,,https://pypi.org/project/prometheus_client,2019-06-20 13:35:09.000,2000.0,19687312.0,https://anaconda.org/conda-forge/prometheus_client,2022-04-08 19:47:49.220,5349013.0,,,,,2.0,,,,,,,,,,,
86,dateparser,scrapinghub/dateparser,python parser for human readable dates.,,date-time-utils,https://github.com/scrapinghub/dateparser,https://github.com/scrapinghub/dateparser,BSD-3-Clause,2014-11-24 17:30:12.000,2022-03-18 21:20:48.751,2022-03-17 12:53:05,1435.0,2.0,392,127.0,482.0,306.0,333.0,2017,2022-03-17 15:43:01.000,1.1.1,22.0,108.0,34,True,dateparser,conda-forge/dateparser,,,5124631.0,12481.0,11391.0,https://pypi.org/project/dateparser,2022-03-17 15:43:01.000,1090.0,5123611.0,https://anaconda.org/conda-forge/dateparser,2022-03-18 21:20:48.751,64307.0,,,,,2.0,,,,,,,,,,,
87,Motor,mongodb/motor,Motor - the async Python driver for MongoDB and Tornado or asyncio.,,db-clients,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44.000,2022-04-14 01:27:45.000,2022-04-13 19:10:10,1668.0,11.0,169,82.0,153.0,,,1924,2021-08-19 20:21:17.000,2.5.1,38.0,38.0,34,True,motor,conda-forge/motor,,,3747796.0,25253.0,24201.0,https://pypi.org/project/motor,2021-08-19 20:14:26.000,1052.0,3747340.0,https://anaconda.org/conda-forge/motor,2021-12-02 18:54:21.443,18268.0,,,,,2.0,,,,,,,,,,,
88,voluptuous,alecthomas/voluptuous,"CONTRIBUTIONS ONLY: Voluptuous, despite the name, is a Python data validation library.",,data-validation,https://github.com/alecthomas/voluptuous,https://github.com/alecthomas/voluptuous,BSD-3-Clause,2010-07-15 09:55:10.000,2022-04-07 20:13:26.332,2022-04-07 11:58:15,456.0,12.0,202,41.0,231.0,41.0,198.0,1726,2022-04-07 16:00:25.000,0.13.1,46.0,88.0,34,True,voluptuous,conda-forge/voluptuous,,,1345456.0,6033.0,4702.0,https://pypi.org/project/voluptuous,2022-04-07 16:00:25.000,1331.0,1343160.0,https://anaconda.org/conda-forge/voluptuous,2022-04-07 20:13:26.332,158434.0,,,,,2.0,,,,,,,,,,,
89,deepdiff,seperman/deepdiff,Deep Difference and search of any Python object/data.,,inspect,https://github.com/seperman/deepdiff,https://github.com/seperman/deepdiff,MIT,2014-09-26 03:21:47.000,2022-04-11 19:04:43.000,2022-04-11 00:26:57,875.0,16.0,167,24.0,120.0,34.0,149.0,1318,2022-04-10 06:29:15.000,5.8.0,63.0,61.0,34,True,deepdiff,conda-forge/deepdiff,,,5687985.0,3659.0,3038.0,https://pypi.org/project/deepdiff,2022-04-10 06:29:15.000,621.0,5686266.0,https://anaconda.org/conda-forge/deepdiff,2022-04-10 12:39:10.598,92871.0,,,,,1.0,,,,,,,,,,,
90,typing,python/typing,Python static typing home. Contains the source for typing_extensions and the documentation. Also hosts a user help..,,compatibility,https://github.com/python/typing,https://github.com/python/typing,Python-2.0,2014-09-29 16:54:42.000,2022-04-11 17:37:19.000,2022-04-11 17:37:18,645.0,35.0,193,59.0,358.0,91.0,572.0,1212,2019-06-19 22:31:20.000,3.7.4,16.0,85.0,34,True,typing,conda-forge/typing,,,9287067.0,5687.0,,https://pypi.org/project/typing,2021-05-01 18:03:55.000,5687.0,9275167.0,https://anaconda.org/conda-forge/typing,2021-05-01 20:36:02.905,868756.0,,,,,2.0,,,,,,,,,,,
91,py4j,bartdag/py4j,Py4J enables Python programs to dynamically access arbitrary Java objects.,,others,https://github.com/py4j/py4j,https://github.com/py4j/py4j,BSD-3-Clause,2010-11-02 20:58:18.000,2022-03-21 04:35:56.000,2022-03-21 04:35:56,774.0,19.0,170,40.0,92.0,133.0,255.0,940,2020-01-25 14:40:31.000,0.10.9,29.0,34.0,34,True,py4j,conda-forge/py4j,,,24606287.0,9962.0,9304.0,https://pypi.org/project/py4j,2022-03-18 01:06:27.000,658.0,24586122.0,https://anaconda.org/conda-forge/py4j,2022-03-18 05:41:48.337,1371274.0,,,,,2.0,,py4j/py4j,,,,,,,,,
92,SQLAlchemy-Utils,kvesteri/sqlalchemy-utils,Various utility functions and datatypes for SQLAlchemy.,,db-clients,https://github.com/kvesteri/sqlalchemy-utils,https://github.com/kvesteri/sqlalchemy-utils,BSD-3-Clause,2013-02-18 16:48:22.000,2022-04-14 09:32:07.000,2022-03-24 13:35:47,1267.0,7.0,263,22.0,265.0,198.0,169.0,905,2021-12-29 08:55:33.000,0.38.2,208.0,103.0,34,True,sqlalchemy-utils,conda-forge/sqlalchemy-utils,,,3459723.0,16436.0,14438.0,https://pypi.org/project/sqlalchemy-utils,2021-12-29 08:55:33.000,1998.0,3454337.0,https://anaconda.org/conda-forge/sqlalchemy-utils,2022-02-06 00:56:21.782,360880.0,,,,,2.0,,,,,,,,,,,
93,s3fs,fsspec/s3fs,S3 Filesystem.,,db-clients,https://github.com/fsspec/s3fs,https://github.com/fsspec/s3fs,BSD-3-Clause,2016-03-16 00:19:32.000,2022-04-01 20:05:11.316,2022-03-31 18:00:38,935.0,17.0,185,20.0,295.0,82.0,245.0,535,2022-03-31 18:01:52.000,2022.3.0,46.0,96.0,34,True,s3fs,conda-forge/s3fs,,,32902820.0,8129.0,7661.0,https://pypi.org/project/s3fs,2022-03-31 18:01:52.000,468.0,32858895.0,https://anaconda.org/conda-forge/s3fs,2022-04-01 20:05:11.316,3118675.0,,,,,2.0,,,,,,,,,,,
94,tink,google/tink,"Tink is a multi-language, cross-platform, open source library that provides cryptographic APIs that are secure, easy..",,cryptography,https://github.com/google/tink,https://github.com/google/tink,Apache-2.0,2014-06-06 16:21:09.000,2022-04-08 19:33:53.000,2022-04-08 17:41:40,4664.0,357.0,1080,360.0,192.0,125.0,292.0,12265,2021-08-10 09:20:38.000,1.6.1,20.0,103.0,33,True,tink,,tink-crypto,960.0,269920.0,25.0,23.0,https://pypi.org/project/tink,2021-08-10 09:20:38.000,2.0,269258.0,,,,https://www.npmjs.com/package/tink-crypto,2020-08-25 01:23:33.578,,645.0,3.0,,,,,,,,,,,
95,sh,amoffat/sh,Python process launching.,,process-utils,https://github.com/amoffat/sh,https://github.com/amoffat/sh,MIT,2012-01-15 05:52:06.000,2022-04-09 07:39:52.035,2021-11-12 16:35:27,1250.0,,451,142.0,193.0,12.0,396.0,6154,2021-05-15 03:40:51.000,1.14.2,36.0,82.0,33,True,sh,conda-forge/sh,,,2530165.0,11464.0,8918.0,https://pypi.org/project/sh,2021-12-15 13:53:10.388,2546.0,2528407.0,https://anaconda.org/conda-forge/sh,2022-04-09 07:39:52.035,117814.0,,,,,3.0,,,,,,,,,,,
96,csvkit,wireservice/csvkit,"A suite of utilities for converting to and working with CSV, the king of tabular file formats.",,data-loading,https://github.com/wireservice/csvkit,https://github.com/wireservice/csvkit,MIT,2011-04-01 03:00:30.000,2022-04-11 19:28:25.000,2022-04-11 19:28:23,1784.0,17.0,568,134.0,321.0,65.0,785.0,4929,2022-03-06 23:17:12.000,1.0.7,35.0,102.0,33,True,csvkit,conda-forge/csvkit,,,66884.0,1413.0,1047.0,https://pypi.org/project/csvkit,2022-03-06 23:17:12.000,366.0,65895.0,https://anaconda.org/conda-forge/csvkit,2022-03-20 15:46:37.102,60375.0,,,,,2.0,,,,,,,,,,,
97,xmltodict,martinblech/xmltodict,Python module that makes working with XML feel like you are working with JSON.,,data-loading,https://github.com/martinblech/xmltodict,https://github.com/martinblech/xmltodict,MIT,2012-04-17 14:38:21.000,2022-02-27 01:14:04.000,2020-04-26 05:15:03,205.0,,441,107.0,84.0,84.0,139.0,4745,2019-02-11 07:00:26.000,0.12.0,28.0,41.0,33,False,xmltodict,conda-forge/xmltodict,,,16171601.0,43145.0,38102.0,https://pypi.org/project/xmltodict,2021-12-15 15:05:02.202,5043.0,16150199.0,https://anaconda.org/conda-forge/xmltodict,2019-02-11 11:53:14.803,1455351.0,,,,,2.0,,,,,,,,,,,
98,orjson,ijl/orjson,"Fast, correct Python JSON library supporting dataclasses, datetimes, and numpy.",,serialization,https://github.com/ijl/orjson,https://github.com/ijl/orjson,Apache-2.0,2018-11-21 23:43:14.000,2022-03-22 23:08:22.000,2022-02-14 15:39:03,452.0,12.0,107,23.0,42.0,19.0,197.0,3079,2022-02-14 16:01:23.000,3.6.7,76.0,14.0,33,True,orjson,conda-forge/orjson,,,3963673.0,12942.0,12540.0,https://pypi.org/project/orjson,2022-02-14 15:58:12.000,402.0,3950534.0,https://anaconda.org/conda-forge/orjson,2022-02-16 02:13:53.695,315355.0,,,,,2.0,,,,,,,,,,,
99,AWS Data Wrangler,awslabs/aws-data-wrangler,"Pandas on AWS - Easy integration with Athena, Glue, Redshift, Timestream, Neptune, OpenSearch, QuickSight, Chime,..",,db-clients,https://github.com/awslabs/aws-data-wrangler,https://github.com/awslabs/aws-data-wrangler,Apache-2.0,2019-02-26 01:39:02.000,2022-04-14 10:20:08.000,2022-04-14 10:00:05,1497.0,68.0,450,60.0,607.0,33.0,612.0,2695,2022-04-11 15:35:58.000,2.15.1,119.0,100.0,33,True,awswrangler,conda-forge/awswrangler,,127245.0,8568571.0,27.0,,https://pypi.org/project/awswrangler,2022-04-11 15:35:58.000,27.0,8559431.0,https://anaconda.org/conda-forge/awswrangler,2022-04-12 12:49:14.794,163854.0,,,,,2.0,,,,['pandas'],,,,,,,
100,schema,keleshev/schema,Schema validation just got Pythonic.,,data-validation,https://github.com/keleshev/schema,https://github.com/keleshev/schema,MIT,2012-08-19 18:56:20.000,2022-03-05 09:00:14.000,2021-12-01 20:49:12,400.0,,183,57.0,140.0,79.0,68.0,2560,2021-12-01 20:51:57.000,0.7.5,25.0,62.0,33,True,schema,conda-forge/schema,,,3565654.0,4665.0,3889.0,https://pypi.org/project/schema,2021-12-01 20:49:21.000,776.0,3564298.0,https://anaconda.org/conda-forge/schema,2021-12-02 07:54:56.628,44765.0,,,,,2.0,,,,,,,,,,,
101,pycparser,eliben/pycparser,Complete C99 parser in pure Python.,,others,https://github.com/eliben/pycparser,https://github.com/eliben/pycparser,BSD-3-Clause,2013-06-09 22:01:56.000,2022-01-25 20:45:29.000,2022-01-25 20:45:05,530.0,1.0,514,88.0,161.0,17.0,278.0,2521,,,21.0,76.0,33,True,pycparser,conda-forge/pycparser,,,80741534.0,341732.0,324993.0,https://pypi.org/project/pycparser,2021-11-06 12:48:46.000,16739.0,80501843.0,https://anaconda.org/conda-forge/pycparser,2021-11-07 03:53:42.470,16298998.0,,,,,2.0,,,,,,,,,,,
102,plumbum,tomerfiliba/plumbum,Plumbum: Shell Combinators.,,infrastructure,https://github.com/tomerfiliba/plumbum,https://github.com/tomerfiliba/plumbum,MIT,2012-04-27 08:51:34.000,2022-03-30 22:35:05.000,2022-03-30 22:35:05,1214.0,22.0,169,49.0,267.0,118.0,216.0,2422,2021-12-23 19:57:40.000,1.7.2,25.0,104.0,33,True,plumbum,conda-forge/plumbum,,,1849026.0,437.0,,https://pypi.org/project/plumbum,2021-12-23 19:58:48.000,437.0,1837303.0,https://anaconda.org/conda-forge/plumbum,2021-12-23 22:31:56.509,750316.0,,,,,3.0,,,,,,,,,,,
103,pyodbc,mkleehammer/pyodbc,Python ODBC bridge.,,db-clients,https://github.com/mkleehammer/pyodbc,https://github.com/mkleehammer/pyodbc,MIT,2008-10-03 15:19:37.000,2022-03-27 19:45:51.000,2022-03-27 19:45:51,410.0,20.0,481,118.0,176.0,90.0,798.0,2359,2021-08-19 20:25:00.000,4.0.32,51.0,50.0,33,True,pyodbc,conda-forge/pyodbc,,,17606431.0,1963.0,,https://pypi.org/project/pyodbc,2021-08-19 20:25:00.000,1963.0,17595224.0,https://anaconda.org/conda-forge/pyodbc,2021-11-05 04:20:24.876,627605.0,,,,,2.0,,,,,,,,,,,
104,python-magic,ahupp/python-magic,A python wrapper for libmagic.,,data-loading,https://github.com/ahupp/python-magic,https://github.com/ahupp/python-magic,MIT,2010-03-31 22:40:33.000,2022-04-09 16:05:45.937,2022-02-03 20:00:24,301.0,1.0,240,50.0,91.0,30.0,146.0,2078,2022-02-02 00:23:26.000,0.4.25,26.0,54.0,33,True,python-magic,conda-forge/python-magic,,,3863766.0,27989.0,24912.0,https://pypi.org/project/python-magic,2022-02-02 00:23:26.000,3077.0,3861706.0,https://anaconda.org/conda-forge/python-magic,2022-04-09 16:05:45.937,123618.0,,,,,2.0,,,,,,,,,,,
105,python-dependency-injector,ets-labs/python-dependency-injector,Dependency injection framework for Python.,,utilities,https://github.com/ets-labs/python-dependency-injector,https://github.com/ets-labs/python-dependency-injector,BSD-3-Clause,2015-01-04 13:23:05.000,2022-04-13 18:39:42.000,2022-03-30 02:52:00,1968.0,18.0,137,42.0,169.0,66.0,328.0,2023,2022-03-30 04:06:47.000,4.39.1,286.0,23.0,33,True,dependency-injector,conda-forge/dependency_injector,,,578266.0,966.0,914.0,https://pypi.org/project/dependency-injector,2022-03-30 04:06:47.000,52.0,577793.0,https://anaconda.org/conda-forge/dependency_injector,2022-03-30 08:47:42.293,3314.0,,,,,2.0,,,,,,,,,,,
106,xlrd,python-excel/xlrd,Please use openpyxl where you can...,,data-loading,https://github.com/python-excel/xlrd,https://github.com/python-excel/xlrd,BSD-3-Clause,2012-03-07 04:50:48.000,2022-03-07 22:18:34.000,2021-08-21 19:45:33,503.0,,418,96.0,159.0,3.0,,1973,2020-12-11 10:14:20.000,2.0.1,24.0,51.0,33,True,xlrd,conda-forge/xlrd,,,14660248.0,101689.0,93608.0,https://pypi.org/project/xlrd,2020-12-11 10:14:20.000,8081.0,14623590.0,https://anaconda.org/conda-forge/xlrd,2021-01-09 20:35:27.639,2236162.0,,,,,2.0,,,,,,,,,,,
107,Ibis,ibis-project/ibis,Expressive analytics in Python at any scale.,,db-clients,https://github.com/ibis-project/ibis,https://github.com/ibis-project/ibis,Apache-2.0,2015-04-17 20:43:46.000,2022-04-14 03:01:59.000,2022-04-14 02:48:39,2328.0,489.0,300,73.0,2033.0,141.0,1632.0,1760,2022-01-12 23:12:38.000,2.1.1,27.0,97.0,33,True,ibis-framework,conda-forge/ibis-framework,,16.0,202977.0,36.0,,https://pypi.org/project/ibis-framework,2022-01-12 23:12:31.000,36.0,199930.0,https://anaconda.org/conda-forge/ibis-framework,2022-02-24 17:30:47.950,219065.0,,,,,2.0,,,,,,,,,,,
108,chardet,chardet/chardet,Python character encoding detector.,,text,https://github.com/chardet/chardet,https://github.com/chardet/chardet,LGPL-2.1,2012-07-26 20:30:54.000,2022-04-05 19:05:51.975,2021-10-22 11:34:40,349.0,,227,46.0,130.0,61.0,61.0,1688,2020-12-10 19:35:32.000,4.0.0,12.0,44.0,33,True,chardet,conda-forge/chardet,@pypi/chardet,,61513263.0,38772.0,,https://pypi.org/project/chardet,2020-12-10 19:35:32.000,38771.0,61260158.0,https://anaconda.org/conda-forge/chardet,2022-04-05 19:05:51.975,15691396.0,https://www.npmjs.com/package/@pypi/chardet,2017-08-20 08:18:15.011,1.0,18.0,2.0,,,,,,,,,,,
109,msgpack,msgpack/msgpack-python,MessagePack serializer implementation for Python msgpack.org[Python].,,serialization,https://github.com/msgpack/msgpack-python,https://github.com/msgpack/msgpack-python,Apache-2.0,2011-08-21 08:24:41.000,2022-04-06 03:48:15.000,2022-03-14 02:23:11,828.0,3.0,204,44.0,256.0,7.0,238.0,1589,2021-11-24 12:22:39.000,1.0.3,16.0,71.0,33,True,msgpack,conda-forge/msgpack-python,,890.0,18558615.0,1935.0,,https://pypi.org/project/msgpack,2021-11-24 12:22:39.000,1935.0,18460813.0,https://anaconda.org/conda-forge/msgpack-python,2022-03-31 17:24:01.996,6356087.0,,,,,2.0,-2.0,,,,,,,,,,
110,pyscaffold,pyscaffold/pyscaffold,Python project template generator with batteries included.,,others,https://github.com/pyscaffold/pyscaffold,https://github.com/pyscaffold/pyscaffold,MIT,2014-04-02 07:01:57.000,2022-04-13 16:21:00.000,2022-04-13 16:20:57,2132.0,68.0,150,40.0,302.0,19.0,252.0,1443,2022-03-16 16:59:49.000,4.2.1,174.0,49.0,33,True,pyscaffold,conda-forge/pyscaffold,,,975944.0,56.0,,https://pypi.org/project/pyscaffold,2022-03-16 16:59:49.000,56.0,974107.0,https://anaconda.org/conda-forge/pyscaffold,2022-03-17 08:42:35.434,132279.0,,,,,2.0,,,,,,,,,,,
111,holidays,dr-prodigy/python-holidays,Generate and work with holidays in Python.,,date-time-utils,https://github.com/dr-prodigy/python-holidays,https://github.com/dr-prodigy/python-holidays,MIT,2014-08-24 15:17:18.000,2022-04-08 22:04:33.000,2022-02-15 15:40:21,1128.0,64.0,311,17.0,388.0,18.0,249.0,751,2022-02-15 10:51:28.000,.0.13,37.0,175.0,33,True,holidays,conda-forge/holidays,,165.0,3822304.0,364.0,,https://pypi.org/project/holidays,2022-02-15 11:11:54.000,364.0,3791245.0,https://anaconda.org/conda-forge/holidays,2022-02-15 13:53:36.146,1211292.0,,,,,2.0,,,,,,,,,,,
112,pandas-gbq,googleapis/python-bigquery-pandas,Google BigQuery connector for pandas.,,db-clients,https://github.com/googleapis/python-bigquery-pandas,https://github.com/googleapis/python-bigquery-pandas,BSD-3-Clause,2017-02-08 13:07:19.000,2022-04-06 12:08:36.000,2022-04-06 12:08:35,298.0,36.0,100,55.0,260.0,43.0,212.0,298,2022-03-14 18:31:47.000,0.17.4,33.0,35.0,33,True,pandas-gbq,conda-forge/pandas-gbq,,260.0,5325267.0,4000.0,3718.0,https://pypi.org/project/pandas-gbq,2022-03-14 18:31:47.000,282.0,5304292.0,https://anaconda.org/conda-forge/pandas-gbq,2022-03-14 19:59:04.554,1279230.0,,,,,2.0,,,,,,,,,,,
113,s3transfer,boto/s3transfer,Amazon S3 Transfer Manager for Python.,,db-clients,https://github.com/boto/s3transfer,https://github.com/boto/s3transfer,Apache-2.0,2016-01-12 23:19:42.000,2022-04-12 20:20:59.000,2022-04-12 20:20:59,535.0,13.0,93,13.0,190.0,33.0,31.0,143,2022-02-24 20:06:54.000,0.5.2,31.0,33.0,33,True,s3transfer,conda-forge/s3transfer,,,169325009.0,108341.0,104146.0,https://pypi.org/project/s3transfer,2022-02-24 20:06:54.000,4195.0,169200714.0,https://anaconda.org/conda-forge/s3transfer,2022-02-24 23:38:47.284,8576404.0,,,,,2.0,,,,,,,,,,,
114,Typer,tiangolo/typer,"Typer, build great CLIs. Easy to code. Based on Python type hints.",,cli-helpers,https://github.com/tiangolo/typer,https://github.com/tiangolo/typer,MIT,2019-12-24 12:24:11.000,2022-04-11 11:10:34.000,2022-03-30 19:15:11,289.0,12.0,284,60.0,143.0,182.0,99.0,7554,2022-03-30 19:18:48.000,0.4.1,20.0,9.0,32,True,typer,conda-forge/typer,,,6127242.0,1031.0,,https://pypi.org/project/typer,2022-03-30 19:18:48.000,1031.0,6110324.0,https://anaconda.org/conda-forge/typer,2022-03-30 19:55:37.216,406042.0,,,,,2.0,3.0,,,,,,,,,,
115,pendulum,sdispater/pendulum,Python datetimes made easy.,,date-time-utils,https://github.com/sdispater/pendulum,https://github.com/sdispater/pendulum,MIT,2016-06-27 23:37:53.000,2022-04-06 14:29:13.221,2022-01-18 23:23:13,728.0,16.0,276,63.0,192.0,209.0,233.0,4772,2020-07-24 18:17:05.000,2.1.2,52.0,72.0,32,True,pendulum,conda-forge/pendulum,,,6947595.0,850.0,,https://pypi.org/project/pendulum,2020-07-24 18:16:40.000,850.0,6939717.0,https://anaconda.org/conda-forge/pendulum,2022-04-06 14:29:13.221,456958.0,,,,,3.0,,,,,,,,,,,
116,Pony,ponyorm/pony,Pony Object Relational Mapper.,,db-clients,https://github.com/ponyorm/pony,https://github.com/ponyorm/pony,Apache-2.0,2013-02-08 04:56:00.000,2022-03-05 13:37:43.000,2022-01-27 22:39:21,3983.0,31.0,209,85.0,64.0,272.0,320.0,2859,2022-01-27 22:51:06.000,0.7.16,47.0,22.0,32,True,pony,conda-forge/pony,,14.0,53615.0,2806.0,2459.0,https://pypi.org/project/pony,2022-01-27 22:44:46.000,347.0,52590.0,https://anaconda.org/conda-forge/pony,2022-01-28 03:00:41.910,64625.0,,,,,3.0,,,,,,,,,,,
117,Databases,encode/databases,Async database support for Python.,,db-clients,https://github.com/encode/databases,https://github.com/encode/databases,BSD-3-Clause,2019-02-01 10:55:25.000,2022-04-01 10:47:02.000,2022-03-06 11:25:10,302.0,6.0,189,42.0,164.0,92.0,172.0,2830,2022-01-20 21:25:16.000,0.5.5,36.0,43.0,32,True,databases,conda-forge/databases,,,185081.0,4313.0,4220.0,https://pypi.org/project/databases,2022-01-20 21:25:16.000,93.0,181616.0,https://anaconda.org/conda-forge/databases,2021-11-15 07:51:22.902,131699.0,,,,,3.0,,,,,,,,,,,
118,Dynaconf,rochacbruno/dynaconf,Configuration Management for Python.,,configuration,https://github.com/rochacbruno/dynaconf,https://github.com/rochacbruno/dynaconf,MIT,2015-08-14 21:25:22.000,2022-04-12 09:11:11.000,2022-04-12 09:11:10,590.0,18.0,203,29.0,378.0,102.0,242.0,2283,2021-09-09 20:04:05.000,3.1.7,76.0,86.0,32,True,dynaconf,conda-forge/dynaconf,,,958715.0,2718.0,2566.0,https://pypi.org/project/dynaconf,2021-09-09 20:03:56.000,152.0,958125.0,https://anaconda.org/conda-forge/dynaconf,2022-01-04 22:00:31.619,10632.0,,,,,2.0,,,,,,,,,,,
119,python-decouple,henriquebastos/python-decouple,Strict separation of config from code.,,configuration,https://github.com/henriquebastos/python-decouple,https://github.com/henriquebastos/python-decouple,MIT,2014-02-25 04:16:08.000,2022-03-21 10:20:29.000,2022-02-02 19:07:12,180.0,5.0,151,29.0,59.0,6.0,69.0,2083,2022-02-02 19:24:57.000,3.6,10.0,30.0,32,True,python-decouple,conda-forge/python-decouple,,7.0,1054523.0,66009.0,62826.0,https://pypi.org/project/python-decouple,2022-02-02 19:25:29.000,3183.0,1053823.0,https://anaconda.org/conda-forge/python-decouple,2022-02-02 22:07:38.334,38540.0,,,,,2.0,,,,,,,,,,,
120,mysqlclient,PyMySQL/mysqlclient,MySQL database connector for Python (with Python 3 support).,,db-clients,https://github.com/PyMySQL/mysqlclient,https://github.com/PyMySQL/mysqlclient,GPL-2.0,2014-04-28 05:09:06.000,2022-01-10 01:44:50.000,2022-01-10 01:44:49,1012.0,,353,52.0,240.0,15.0,268.0,2028,2021-11-18 05:51:35.000,2.1.0,33.0,69.0,32,True,mysqlclient,conda-forge/mysqlclient,,5209.0,3582523.0,7080.0,,https://pypi.org/project/mysqlclient,2021-11-18 05:51:35.000,7080.0,3579076.0,https://anaconda.org/conda-forge/mysqlclient,2021-12-09 05:23:34.339,141554.0,,,,,3.0,,,,,,,,,,,
121,PynamoDB,pynamodb/PynamoDB,A pythonic interface to Amazons DynamoDB.,,db-clients,https://github.com/pynamodb/PynamoDB,https://github.com/pynamodb/PynamoDB,MIT,2014-01-20 02:18:35.000,2022-03-07 17:04:10.000,2022-03-07 17:04:09,774.0,4.0,387,41.0,550.0,245.0,299.0,1879,2022-02-09 20:56:10.000,5.2.1,77.0,95.0,32,True,pynamodb,conda-forge/pynamodb,,,1411563.0,1138.0,991.0,https://pypi.org/project/pynamodb,2022-02-09 20:57:35.000,147.0,1406428.0,https://anaconda.org/conda-forge/pynamodb,2022-01-05 02:04:49.127,164340.0,,,,,3.0,,,,,,,,,,,
122,pyfilesystem2,pyfilesystem/pyfilesystem2,Pythons Filesystem abstraction layer.,,file-path-utils,https://github.com/PyFilesystem/pyfilesystem2,https://github.com/PyFilesystem/pyfilesystem2,MIT,2016-10-14 15:05:27.000,2022-04-01 09:07:04.000,2022-03-13 18:57:35,707.0,10.0,166,46.0,203.0,81.0,260.0,1660,2022-02-07 12:28:54.000,2.4.15,85.0,45.0,32,True,fs,conda-forge/fs,,,484158.0,552.0,,https://pypi.org/project/fs,2022-02-07 12:28:28.000,552.0,476313.0,https://anaconda.org/conda-forge/fs,2022-03-02 15:54:00.090,431501.0,,,,,2.0,,,,,,,,,,,
